depot_name,date,setting,total_demands,confirmed_demands,rejected_demands,rejected_cancellation_demands,cancelled_demands,num_cancellation_demands,service_level,num_buses,num_potential_buses,total_solve_time,total_operational_duration,total_waiting_time,avg_capacity_utilization,iterations,operator_served,operator_rejected,operator_service_level,optimizer_constructor
VLP Ludwigslust,2025-07-21,CAPACITY_CONSTRAINT_DRIVER_BREAKS,115,94,0,0,21,21,1.0,23,102,80.13250923156738,7923.896499592155,2745.875158037967,1.0544355779410743,136,48,46,0.5106382978723404,Gurobi.Optimizer
VLP Ludwigslust,2025-07-22,CAPACITY_CONSTRAINT_DRIVER_BREAKS,131,106,0,0,25,25,1.0,25,102,130.13955116271973,7882.13226882405,2718.7550436172473,1.1446023467778148,156,64,42,0.6037735849056604,Gurobi.Optimizer
VLP Ludwigslust,2025-07-23,CAPACITY_CONSTRAINT_DRIVER_BREAKS,137,104,0,0,33,33,1.0,20,102,157.3130066394806,6610.690217766022,2162.842960682497,1.0798657626394144,170,57,47,0.5480769230769231,Gurobi.Optimizer
VLP Ludwigslust,2025-07-24,CAPACITY_CONSTRAINT_DRIVER_BREAKS,139,111,1,0,27,27,0.9910714285714286,26,102,157.06784796714783,8067.027431878545,2490.700296164193,1.3065238642527885,166,58,54,0.5178571428571429,Gurobi.Optimizer
VLP Ludwigslust,2025-07-25,CAPACITY_CONSTRAINT_DRIVER_BREAKS,142,104,4,0,34,34,0.9629629629629629,25,102,184.0299196243286,7629.89979944186,2559.474400430437,1.1880706837599324,176,61,47,0.5648148148148148,Gurobi.Optimizer
VLP Ludwigslust,2025-07-26,CAPACITY_CONSTRAINT_DRIVER_BREAKS,74,60,1,0,13,13,0.9836065573770492,19,102,22.899588584899902,5338.497108459476,1780.327422553405,1.0649814045613801,87,40,21,0.6557377049180327,Gurobi.Optimizer
VLP Ludwigslust,2025-07-27,CAPACITY_CONSTRAINT_DRIVER_BREAKS,70,52,2,0,16,16,0.9629629629629629,0,102,16.021145820617676,0.0,0.0,0.0,86,32,22,0.5925925925925926,Gurobi.Optimizer
VLP Ludwigslust,2025-07-28,CAPACITY_CONSTRAINT_DRIVER_BREAKS,143,106,1,0,36,36,0.9906542056074766,26,102,140.7525863647461,8178.810756939795,2456.678106314653,1.202831295853484,179,57,50,0.5327102803738317,Gurobi.Optimizer
VLP Ludwigslust,2025-07-29,CAPACITY_CONSTRAINT_DRIVER_BREAKS,154,119,2,1,32,33,0.9834710743801653,30,102,134.1002607345581,8731.177587176157,2675.2855177728325,1.1214770891859691,186,73,48,0.6033057851239669,Gurobi.Optimizer
VLP Ludwigslust,2025-07-30,CAPACITY_CONSTRAINT_DRIVER_BREAKS,138,111,0,0,27,27,1.0,30,102,63.66282296180725,8731.121328045652,2489.320973428852,1.0505197122831489,165,59,52,0.5315315315315315,Gurobi.Optimizer
