depot_name,date,setting,total_demands,confirmed_demands,rejected_demands,service_level,num_buses,num_potential_buses,total_solve_time,total_operational_duration,total_waiting_time,avg_capacity_utilization,iterations,operator_served,operator_rejected,operator_service_level,optimizer_constructor
VLP Ludwigslust,2025-06-15,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,52,38,14,0.7307692307692307,10,20,0.6656067371368408,3263.9543142458574,1083.5182938386872,1.5202730211288793,52,28,24,0.5384615384615384,Gurobi.Optimizer
VLP Ludwigslust,2025-06-16,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,80,48,32,0.6,10,20,4.49937629699707,3833.932309512286,1296.2644155413527,0.9695191461913211,80,37,43,0.4625,Gurobi.Optimizer
VLP Ludwigslust,2025-06-17,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,84,52,32,0.6190476190476191,10,20,8.864930629730225,3538.647418671326,1092.0330098752675,1.142208579186192,84,47,37,0.5595238095238095,Gurobi.Optimizer
VLP Ludwigslust,2025-06-18,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,87,54,33,0.6206896551724138,10,20,7.140779733657837,3688.1978412912117,1232.0236885069198,1.0554690453197728,87,33,54,0.3793103448275862,Gurobi.Optimizer
VLP Ludwigslust,2025-06-19,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,96,61,35,0.6354166666666666,10,20,7.359004259109497,3935.844104254299,1234.828163140843,1.1186862492157073,96,44,52,0.4583333333333333,Gurobi.Optimizer
VLP Ludwigslust,2025-06-20,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,103,49,54,0.47572815533980584,10,20,6.284258127212524,3375.749170727823,899.8837168413096,1.3159543474628497,103,51,52,0.49514563106796117,Gurobi.Optimizer
VLP Ludwigslust,2025-06-21,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,117,66,51,0.5641025641025641,10,20,7.4869372844696045,3770.7823758925415,1165.1720262900571,1.5133270815877025,117,63,54,0.5384615384615384,Gurobi.Optimizer
VLP Ludwigslust,2025-06-22,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,75,50,25,0.6666666666666666,10,20,2.6496827602386475,3216.627686364345,1117.0788212819737,1.1649026301117487,75,34,41,0.4533333333333333,Gurobi.Optimizer
VLP Ludwigslust,2025-06-23,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,82,56,26,0.6829268292682927,10,20,7.46401572227478,3658.006914035636,1000.7774922485746,1.2371148248307415,82,35,45,0.4375,Gurobi.Optimizer
VLP Ludwigslust,2025-06-24,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,82,52,30,0.6341463414634146,10,20,7.022713661193848,3774.169635639516,1285.3500700939362,1.0078916268335079,82,44,38,0.5365853658536586,Gurobi.Optimizer
VLP Ludwigslust,2025-06-25,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,86,52,34,0.6046511627906976,9,20,9.666768312454224,3392.745307320576,1069.794155982469,1.0184880351646715,86,47,39,0.5465116279069767,Gurobi.Optimizer
VLP Ludwigslust,2025-06-26,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,91,48,43,0.5274725274725275,10,20,6.9145214557647705,3501.102373878142,1207.9850213199209,1.0065518337515376,91,51,40,0.5604395604395604,Gurobi.Optimizer
VLP Ludwigslust,2025-06-27,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,116,55,61,0.47413793103448276,10,20,7.726200580596924,3629.584188186748,876.987685953883,1.10849694339574,116,43,73,0.3706896551724138,Gurobi.Optimizer
VLP Ludwigslust,2025-06-28,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,98,52,46,0.5306122448979592,9,20,6.33667254447937,3375.1366080184207,859.5900033062569,1.2112764430370413,98,51,47,0.5204081632653061,Gurobi.Optimizer
